user_id,movie_id,rating
151,10,4
151,417,4
151,696,3
151,520,4
151,608,3
151,310,4
151,841,3
151,947,3
151,512,2
151,286,3
151,513,2
151,916,2
151,712,2
152,4,3
152,839,4
152,86,4
152,511,3
152,320,5
152,327,2
152,476,2
152,1047,1
152,400,3
152,151,3
152,625,3
152,210,2
152,67,2
152,22,3
152,11,5
152,425,2
152,420,1
152,155,1
152,813,2
152,93,2
152,957,4
152,597,2
152,13,4
152,1010,1
152,289,4
152,445,4
152,263,1
152,752,2
152,485,2
152,96,3
152,65,4
152,748,3
152,211,3
152,102,3
152,500,2
152,834,2
152,257,2
152,255,2
152,868,4
152,113,3
152,629,1
152,1001,5
152,876,1
152,34,5
152,302,2
152,107,4
152,995,1
152,1035,4
152,209,2
152,687,4
152,208,4
152,157,3
152,5,4
152,404,2
152,940,2
152,944,2
152,91,4
152,175,5
152,399,1
152,809,2
152,624,3
152,516,2
152,602,2
152,56,4
152,1042,2
152,55,3
152,534,1
153,483,2
153,962,2
153,501,3
153,865,3
153,300,4
153,1019,1
153,53,3
153,595,2
153,819,1
153,846,2
153,169,3
153,392,3
153,637,4
153,298,2
153,675,2
153,367,3
153,336,5
153,69,3
153,17,4
153,869,2
153,489,3
153,570,2
153,360,5
153,101,2
153,445,2
153,202,2
153,872,2
153,1036,3
153,929,3
153,532,1
153,641,3
153,993,3
153,543,4
153,653,2
153,643,2
153,729,2
153,655,2
153,688,2
153,749,2
153,841,4
153,394,1
153,771,2
153,61,3
153,914,1
153,270,2
153,834,4
153,651,5
153,290,2
153,198,4
153,1004,3
153,47,3
153,2,4
153,691,2
153,626,1
153,762,2
153,755,1
153,900,4
153,965,3
153,803,4
153,206,3
153,460,4
153,656,4
153,544,3
153,125,4
153,599,1
153,926,1
153,411,1
153,686,1
153,628,4
153,365,5
153,565,3
154,957,3
154,18,4
154,209,2
154,840,2
154,868,5
154,73,1
154,1022,1
154,713,3
154,250,2
154,452,2
154,277,2
154,116,3
154,271,1
154,589,4
154,859,2
154,350,2
154,333,5
154,465,3
154,660,1
154,777,2
154,310,4
154,595,3
154,379,3
154,739,2
154,132,4
154,233,4
154,419,3
154,929,3
154,581,1
154,1012,1
154,64,4
154,457,2
154,411,2
154,611,5
154,844,2
154,876,2
154,688,2
154,656,3
154,994,2
154,373,4
154,867,3
154,964,3
154,491,1
154,753,2
154,365,4
155,1031,1
155,817,4
155,447,3
155,694,2
155,804,5
155,247,4
155,33,2
155,397,3
155,110,3
155,255,1
155,992,3
155,882,1
155,602,3
155,392,3
155,241,2
155,579,5
155,537,3
155,809,4
155,971,2
155,312,1
155,177,5
155,394,2
155,432,2
155,17,3
155,898,2
155,1046,3
155,966,2
155,897,2
155,1042,2
155,949,1
155,708,2
155,134,3
155,122,4
155,20,3
155,404,2
155,840,4
155,490,4
155,353,3
155,71,5
155,23,1
155,390,2
155,60,5
155,64,5
155,385,2
155,504,4
155,156,4
155,704,3
155,411,2
155,52,4
155,651,3
155,343,4
156,839,1
156,672,4
156,106,3
156,54,4
156,330,4
156,891,2
156,1008,4
156,216,3
156,789,2
156,582,2
156,14,3
156,548,2
156,837,2
156,254,2
156,938,3
156,210,1
156,42,4
156,126,4
156,871,1
156,410,3
156,827,4
156,535,4
156,479,3
156,838,3
156,416,1
156,833,5
156,61,1
156,650,3
156,723,2
156,940,2
156,197,3
156,615,3
156,427,3
156,372,3
156,68,2
156,98,3
156,775,4
156,371,4
156,862,1
156,43,3
156,638,4
156,905,2
156,873,3
156,361,1
156,770,2
156,421,3
156,875,3
156,534,2
156,792,2
156,600,3
156,556,2
156,621,4
156,716,5
156,960,3
156,815,1
156,192,3
156,859,2
156,85,4
156,635,2
156,922,3
156,62,5
156,885,2
156,829,3
156,505,4
156,290,2
156,396,3
156,1016,4
156,172,2
156,588,1
156,44,4
156,190,4
156,790,2
156,283,1
156,1035,3
156,499,3
156,516,4
157,791,4
157,295,3
157,50,1
157,332,3
157,125,1
157,1013,2
157,586,3
157,442,5
157,954,1
157,941,4
157,408,3
157,913,4
157,37,2
157,925,1
157,292,3
157,572,4
157,247,2
157,1034,3
157,40,1
157,634,3
157,628,1
157,763,3
157,747,3
157,823,2
157,208,1
157,358,4
157,371,2
157,1002,4
157,401,4
157,195,4
157,646,1
157,420,4
157,226,2
157,737,1
157,162,5
157,647,4
157,424,1
157,302,2
157,991,2
157,307,2
157,333,4
157,908,3
157,92,3
157,69,2
157,261,2
157,601,4
157,373,2
157,620,3
157,126,2
157,238,2
157,189,4
157,416,5
157,580,3
157,1022,4
157,43,4
157,457,4
157,386,3
157,857,2
157,948,3
157,363,2
157,286,2
157,445,2
157,329,2
157,741,3
157,185,1
157,681,2
157,970,4
157,259,2
158,408,3
158,697,3
158,554,3
158,254,4
158,661,2
158,175,3
158,714,3
158,2,4
158,392,2
158,284,4
158,518,1
158,660,3
158,1012,3
158,867,3
158,739,1
158,477,1
158,382,2
158,14,3
158,346,4
158,884,4
158,373,2
158,458,2
158,250,2
158,252,1
158,35,3
158,626,3
158,443,4
158,617,2
158,552,1
158,829,2
158,777,3
158,799,4
158,500,1
158,340,1
158,977,3
158,26,3
158,118,2
158,412,3
158,4,1
158,742,4
158,565,2
158,484,3
158,416,2
158,522,2
158,128,2
158,70,3
158,269,4
158,731,3
158,598,2
158,479,2
158,579,4
158,566,3
158,288,1
158,58,2
158,937,4
158,610,2
158,718,3
158,461,2
158,783,2
158,593,1
158,930,3
158,287,2
158,106,2
158,52,3
159,495,3
159,312,2
159,384,3
159,447,4
159,764,4
159,601,2
159,1008,3
159,317,4
159,546,2
159,845,3
159,361,3
159,462,3
159,704,3
159,897,2
159,408,2
159,536,3
159,1023,4
159,18,3
159,444,2
159,650,2
159,4,5
159,607,2
159,28,4
159,894,4
159,838,3
159,14,4
159,20,3
159,779,3
159,357,2
159,583,3
159,248,3
159,141,3
159,276,2
159,222,1
159,772,3
159,560,3
159,621,4
159,468,4
159,308,3
159,108,3
159,341,1
159,682,3
159,758,4
159,467,1
159,660,5
159,182,4
159,903,2
159,303,5
159,553,4
159,618,2
159,470,3
159,953,4
159,690,4
159,523,3
159,45,5
159,69,3
159,279,2
159,183,4
159,998,3
159,401,4
159,919,4
159,856,2
159,850,1
160,10,3
160,497,3
160,271,1
160,971,2
160,47,2
160,456,2
160,993,2
160,942,3
160,722,2
160,599,2
160,259,2
160,354,3
160,50,3
160,815,3
160,307,1
160,685,2
160,344,3
160,461,4
160,561,3
160,833,2
160,183,4
160,389,2
160,94,2
160,42,3
160,616,2
160,159,3
160,32,3
160,937,3
160,538,1
160,99,5
160,25,4
160,82,2
160,469,1
160,686,3
160,656,4
160,109,5
160,647,1
160,396,1
160,462,4
160,832,4
160,316,1
160,112,4
160,911,2
160,184,4
160,274,4
160,728,1
160,702,2
160,831,1
160,153,2
160,338,1
160,89,5
160,546,2
160,272,2
160,708,3
160,1,2
160,426,4
160,1005,2
160,930,4
160,1044,1
160,409,3
160,21,3
161,528,4
161,704,4
161,323,4
161,981,4
161,37,4
161,551,1
161,47,4
161,438,2
161,234,2
161,6,2
161,381,2
161,811,2
161,158,4
161,848,2
161,896,2
161,729,5
161,180,5
161,250,3
161,134,4
161,153,3
161,16,5
161,894,2
161,532,3
161,311,2
161,269,3
161,550,1
161,310,3
161,901,3
161,183,4
161,921,2
161,681,3
161,1003,2
161,7,5
161,32,1
161,501,3
161,954,2
161,754,4
161,635,4
161,14,2
161,340,2
161,331,2
161,547,2
161,252,3
161,639,2
162,57,5
162,770,1
162,939,2
162,237,3
162,642,1
162,18,1
162,376,4
162,273,3
162,202,5
162,660,2
162,94,4
162,897,4
162,682,3
162,732,3
162,979,3
162,987,2
162,557,4
162,495,2
162,319,3
162,738,3
162,543,3
162,977,4
162,213,4
162,292,2
162,298,1
162,837,2
162,59,3
162,452,2
162,421,2
162,41,5
162,402,3
162,515,3
162,38,5
162,511,4
162,1006,2
162,1027,3
162,535,1
162,517,2
162,265,2
162,1047,1
162,252,4
162,449,2
162,2,4
162,335,4
162,40,1
162,769,1
162,568,5
162,580,1
162,266,2
162,847,2
162,317,3
162,676,3
162,949,3
162,209,2
162,546,3
162,550,2
163,945,2
163,987,2
163,54,3
163,486,2
163,117,5
163,994,2
163,222,1
163,502,2
163,133,3
163,317,1
163,244,4
163,473,4
163,412,2
163,314,4
163,67,5
163,483,4
163,886,4
163,754,4
163,743,3
163,353,2
163,730,2
163,463,2
163,116,4
163,411,2
163,97,3
163,76,5
163,11,4
163,262,3
163,720,5
163,542,3
163,895,3
163,145,4
163,243,4
163,986,2
163,439,2
163,818,1
163,492,3
163,469,3
163,113,2
163,887,2
163,43,4
163,292,2
163,691,3
163,508,3
163,920,3
163,17,5
163,665,3
163,476,2
163,120,4
163,768,4
163,403,4
163,535,2
163,1014,2
163,485,3
163,856,2
163,797,4
163,680,2
163,937,4
163,227,3
163,853,4
163,366,2
163,844,4
163,494,4
163,894,3
163,935,3
163,608,4
163,509,3
163,812,4
163,7,2
163,398,3
163,277,1
163,372,3
163,100,5
163,258,2
163,216,3
164,1014,4
164,261,4
164,120,4
164,267,3
164,627,4
164,154,2
164,950,5
164,403,2
164,885,2
164,225,3
164,295,2
164,32,3
164,234,2
164,490,1
164,991,2
164,378,3
164,654,3
164,421,3
164,20,1
164,504,3
164,38,5
164,923,2
164,779,3
164,367,5
164,655,3
164,74,4
164,723,3
164,856,2
164,854,3
164,263,3
164,241,2
164,524,4
165,819,4
165,67,5
165,179,3
165,518,1
165,460,1
165,1038,3
165,599,3
165,311,4
165,941,2
165,294,2
165,252,4
165,494,2
165,955,4
165,730,3
165,696,3
165,749,2
165,676,3
165,786,4
165,163,4
165,145,4
165,349,3
165,887,2
165,736,3
165,574,3
165,10,2
165,210,2
165,834,4
165,217,2
165,754,5
165,154,4
165,618,1
165,642,2
165,778,2
165,433,3
165,646,3
165,486,2
165,993,4
165,525,2
165,181,3
165,685,3
165,554,2
165,835,4
165,238,3
165,964,4
165,974,2
165,437,2
165,20,3
165,288,5
165,222,5
165,407,4
165,300,3
165,862,1
165,2,3
165,660,1
165,681,2
165,677,3
165,523,1
166,701,2
166,153,2
166,371,5
166,365,1
166,212,5
166,914,2
166,697,2
166,258,3
166,217,4
166,9,3
166,332,3
166,530,5
166,256,2
166,721,3
166,403,2
166,298,2
166,983,2
166,240,2
166,389,2
166,216,2
166,190,2
166,283,3
166,901,3
166,794,3
166,700,2
166,453,3
166,509,1
166,244,3
166,41,2
166,315,2
166,496,2
166,30,3
166,48,4
166,354,4
166,383,2
166,80,3
166,199,4
166,238,2
166,39,4
166,309,2
166,40,5
166,724,4
166,375,4
166,310,1
166,90,2
166,200,4
166,206,4
166,1034,2
166,869,2
166,7,5
166,629,3
166,232,3
166,65,5
166,727,4
166,95,3
166,439,1
166,646,1
166,560,4
166,1026,2
166,815,1
166,802,2
166,342,2
166,4,3
166,758,3
166,1050,4
166,397,1
166,1035,4
166,106,3
166,277,3
166,138,2
166,473,1
166,827,1
166,343,3
166,950,3
167,709,5
167,227,1
167,1014,2
167,855,3
167,425,2
167,813,3
167,400,1
167,41,2
167,728,4
167,396,4
167,974,2
167,288,2
167,878,4
167,699,3
167,889,4
167,272,5
167,458,5
167,856,2
167,659,5
167,346,2
167,514,3
167,1046,3
167,767,3
167,626,2
167,861,3
167,437,4
167,996,2
167,558,4
167,310,4
167,45,2
167,364,3
167,576,3
167,724,4
167,913,3
167,989,1
167,63,4
167,611,2
167,684,2
167,140,5
167,551,2
167,319,2
167,42,5
167,38,5
167,786,2
167,628,3
167,737,1
167,704,3
167,98,3
167,117,4
167,228,1
167,390,2
167,984,3
167,692,2
167,231,2
167,28,1
167,703,3
167,638,4
167,694,4
167,238,5
167,519,1
167,348,3
168,943,4
168,171,4
168,786,4
168,704,3
168,243,2
168,685,4
168,967,5
168,961,2
168,742,2
168,20,2
168,910,4
168,674,2
168,292,3
168,156,3
168,78,2
168,22,1
168,780,3
168,210,2
168,11,1
168,387,3
168,481,2
168,137,1
168,19,2
168,159,3
168,698,3
168,44,2
168,561,3
168,112,3
168,166,4
168,383,4
168,61,3
168,141,2
168,334,4
168,313,4
168,775,3
168,41,4
168,897,2
168,848,4
168,793,4
168,291,5
168,856,1
168,152,3
168,87,3
168,984,2
168,289,3
168,960,3
168,250,2
168,949,2
168,945,3
168,496,2
168,903,1
168,996,1
168,308,1
168,411,2
168,281,2
168,526,3
168,85,3
168,273,3
168,235,2
168,873,2
168,163,2
168,840,3
168,824,3
168,499,4
168,208,1
168,200,3
168,462,2
168,4,3
168,545,2
168,1002,4
168,130,1
168,589,4
169,533,3
169,490,1
169,3,4
169,481,1
169,522,2
169,617,3
169,1018,1
169,1031,1
169,530,4
169,880,4
169,45,3
169,535,2
169,697,2
169,572,2
169,204,2
169,35,4
169,376,2
169,663,2
169,1041,1
169,211,3
169,960,2
169,39,3
169,975,4
169,866,1
169,10,4
169,279,2
169,23,4
169,1046,3
169,421,3
169,679,3
169,208,2
169,978,5
169,252,3
169,237,2
169,297,4
169,459,4
169,9,2
169,608,4
169,14,3
169,544,3
169,454,1
169,217,3
169,313,4
169,727,2
169,5,3
169,299,2
169,699,2
169,118,2
169,567,3
169,136,3
169,121,4
169,800,2
169,244,2
169,364,2
169,754,3
169,148,3
169,959,1
170,621,3
170,155,3
170,934,1
170,482,3
170,77,4
170,318,3
170,475,3
170,5,2
170,14,2
170,28,4
170,542,2
170,320,4
170,933,4
170,566,5
170,786,4
170,706,2
170,523,4
170,770,2
170,550,1
170,375,3
170,430,2
170,873,4
170,570,2
170,366,4
170,148,1
170,495,3
170,228,3
170,1002,4
170,491,2
170,4,3
170,53,2
170,263,3
170,52,3
170,890,2
170,1018,1
170,728,2
170,661,4
170,966,2
170,992,3
170,916,4
170,898,4
170,689,2
170,1,1
170,423,5
170,650,3
170,552,2
170,854,2
170,851,2
170,609,2
170,11,3
170,357,4
170,202,2
170,323,2
170,630,1
170,38,4
170,431,3
170,823,1
170,884,3
170,373,1
170,81,5
170,575,3
170,1000,2
170,554,2
170,712,4
171,567,1
171,735,2
171,695,2
171,9,3
171,85,2
171,129,4
171,782,3
171,435,4
171,551,3
171,800,5
171,326,2
171,774,2
171,437,4
171,365,1
171,317,4
171,1012,4
171,10,4
171,1004,4
171,803,3
171,115,1
171,42,2
171,290,3
171,637,5
171,629,2
171,254,2
171,441,2
171,184,1
171,22,2
171,519,3
171,332,2
171,548,2
171,992,5
171,108,1
171,1,3
171,459,3
171,728,3
171,589,3
171,495,3
171,340,1
171,291,2
171,364,3
171,623,1
171,135,1
171,799,3
171,583,3
171,247,2
171,509,4
171,1011,3
172,613,3
172,756,3
172,933,2
172,407,4
172,834,3
172,495,3
172,745,1
172,913,2
172,14,5
172,552,4
172,1039,3
172,496,2
172,901,3
172,155,4
172,615,2
172,908,2
172,425,4
172,486,2
172,44,4
172,18,5
172,466,4
172,878,3
172,975,4
172,675,2
172,860,2
172,759,2
173,919,2
173,117,4
173,44,2
173,275,1
173,1036,3
173,10,3
173,691,4
173,620,3
173,662,2
173,191,4
173,200,4
173,424,2
173,56,3
173,41,3
173,48,2
173,581,4
173,388,1
173,273,3
173,298,2
173,179,4
173,403,5
173,174,2
173,718,2
173,87,4
173,994,3
173,49,3
173,988,2
173,867,2
173,699,3
173,954,5
173,104,2
173,144,3
173,228,1
173,220,2
173,292,4
173,584,2
173,13,1
173,371,3
173,222,2
173,618,3
173,1034,3
173,520,3
173,419,2
173,356,2
173,814,3
173,40,3
173,1006,3
173,410,4
173,296,2
173,1022,3
173,980,5
173,657,1
173,9,1
173,774,3
173,320,1
173,378,1
173,125,2
173,526,4
173,770,3
174,642,5
174,220,5
174,10,3
174,308,2
174,389,3
174,650,2
174,974,1
174,174,5
174,707,5
174,58,4
174,160,2
174,511,4
174,730,2
174,895,4
174,769,3
174,7,2
174,703,2
174,858,5
174,529,3
174,1013,1
174,2,2
174,851,1
174,319,5
174,666,2
174,713,5
174,287,3
174,1045,3
174,64,2
174,123,5
174,932,2
174,82,2
174,370,3
174,757,3
174,821,2
174,1001,5
174,819,3
175,993,2
175,509,3
175,568,3
175,995,2
175,670,1
175,1004,3
175,68,4
175,882,3
175,319,3
175,842,3
175,892,2
175,249,2
175,400,2
175,749,4
175,59,3
175,782,2
175,72,4
175,956,2
175,254,2
175,584,1
175,79,2
175,247,4
175,395,4
175,486,3
175,1,4
175,928,4
175,4,5
175,802,2
175,468,2
175,527,3
175,180,5
175,619,5
175,541,1
175,131,1
175,212,4
175,38,3
175,9,2
176,236,4
176,458,2
176,64,4
176,579,4
176,83,4
176,171,2
176,934,4
176,1050,2
176,556,2
176,632,3
176,828,3
176,716,4
176,151,2
176,403,3
176,539,4
176,346,1
176,144,5
176,760,3
176,169,1
176,237,3
176,266,2
176,128,3
176,885,2
176,622,2
176,869,2
176,494,2
176,522,2
176,628,2
176,359,3
176,497,3
176,552,3
176,999,2
176,922,1
176,93,4
176,18,4
176,699,2
176,21,5
176,33,2
176,126,3
176,337,1
176,429,3
176,1042,2
176,374,4
176,218,2
176,583,3
176,187,4
176,985,2
176,1039,3
176,411,1
176,844,2
176,664,4
176,977,3
176,638,2
176,590,2
176,669,2
176,816,2
176,939,4
176,244,2
176,15,5
176,358,5
176,881,2
176,39,2
176,543,5
176,715,2
176,871,2
176,592,1
176,155,2
176,1011,1
176,55,3
176,796,4
176,46,5
176,108,3
176,779,2
176,353,2
176,653,2
176,455,3
176,40,3
176,746,1
176,791,3
177,1039,4
177,62,2
177,868,5
177,371,3
177,605,3
177,363,2
177,392,4
177,125,2
177,581,3
177,552,1
177,159,3
177,546,4
177,1021,2
177,736,3
177,480,1
177,958,4
177,583,4
177,99,2
177,553,1
177,150,3
177,795,1
177,1014,4
177,347,2
177,429,2
177,414,2
177,264,1
177,824,1
177,630,3
177,37,4
177,873,2
177,156,4
177,1028,4
177,365,2
177,629,3
177,42,4
177,330,1
177,833,2
177,475,2
177,946,4
177,972,3
177,1031,4
177,450,3
177,572,2
177,869,1
177,194,2
177,898,2
177,602,2
177,749,3
177,43,3
177,793,3
177,292,3
177,836,1
177,511,2
177,253,3
177,999,2
177,792,3
177,1035,5
177,351,4
177,665,1
177,623,2
177,707,1
177,17,3
177,271,3
177,951,3
177,416,3
178,761,2
178,478,2
178,54,4
178,622,3
178,360,3
178,995,3
178,515,3
178,40,3
178,650,3
178,808,2
178,127,1
178,444,3
178,768,3
178,10,2
178,13,2
178,695,3
178,748,3
178,881,3
178,390,1
178,379,1
178,558,2
178,784,1
178,656,4
178,311,1
178,332,1
178,790,2
178,539,4
178,58,4
178,119,3
178,887,4
178,1049,2
178,320,1
178,376,3
178,120,5
178,210,1
178,418,2
178,263,3
178,722,2
178,542,2
178,855,3
178,747,1
178,91,3
178,86,2
178,936,1
178,852,3
178,465,1
178,94,3
178,939,2
178,204,1
178,16,1
178,967,3
178,840,2
178,713,3
178,15,2
178,532,3
178,669,1
178,786,4
178,469,5
178,999,2
178,220,2
178,39,4
178,317,2
178,678,4
178,763,1
178,72,2
178,924,5
178,259,2
178,181,2
178,626,3
178,184,4
178,509,2
178,398,4
178,206,3
178,282,4
179,101,4
179,316,2
179,259,2
179,760,3
179,723,1
179,1001,1
179,747,1
179,715,4
179,714,2
179,922,4
179,276,2
179,281,2
179,766,3
179,202,2
179,954,4
179,539,2
179,804,2
179,294,4
179,1010,1
179,1032,1
179,684,2
179,75,3
179,240,1
179,517,2
179,887,2
179,154,4
179,65,3
179,41,3
179,508,3
179,924,4
179,18,2
179,184,3
179,713,4
179,859,4
179,839,2
179,814,2
179,93,3
179,387,4
179,1034,3
179,1038,2
179,613,2
179,731,4
179,997,2
179,445,2
179,686,3
179,1007,4
179,717,1
179,834,2
179,416,5
179,57,4
179,136,5
179,1031,3
179,493,4
179,6,4
179,498,2
179,870,2
179,554,3
179,62,4
179,628,2
179,1048,5
179,15,3
179,876,2
179,215,3
179,384,2
179,362,2
180,12,4
180,37,1
180,804,4
180,783,2
180,371,5
180,119,4
180,498,3
180,316,2
180,362,3
180,238,3
180,36,1
180,821,1
180,631,5
180,869,2
180,504,4
180,1034,3
180,1009,2
180,249,2
180,376,4
180,778,3
180,805,2
180,952,3
180,668,1
180,473,4
180,366,3
180,412,3
180,886,3
180,1029,1
180,24,4
180,589,3
180,523,3
180,364,3
180,887,4
180,584,4
180,295,4
180,439,2
180,343,2
180,424,4
180,40,3
180,74,3
180,637,3
180,703,5
180,651,2
180,790,5
180,988,3
180,897,2
180,411,3
180,190,2
180,294,1
180,597,3
180,892,3
180,722,3
180,548,3
180,613,1
180,532,3
180,1019,1
180,848,3
180,810,3
180,520,3
180,315,4
180,10,1
180,18,4
180,14,1
180,76,2
180,107,3
180,483,4
180,484,2
181,13,3
181,468,3
181,177,3
181,449,3
181,256,2
181,615,2
181,1040,3
181,552,4
181,662,1
181,962,2
181,362,2
181,134,5
181,262,2
181,394,3
181,660,3
181,2,1
181,889,2
181,42,3
181,941,2
181,995,4
181,841,1
181,107,4
181,727,2
181,174,4
181,937,2
181,299,4
181,310,1
181,960,3
181,6,2
181,164,4
181,415,2
181,721,2
181,663,1
181,687,3
181,919,2
181,84,5
181,525,3
181,749,3
181,650,2
181,444,4
181,9,4
181,33,3
181,81,4
181,328,3
181,80,3
181,419,3
181,147,4
181,808,4
181,909,3
181,379,3
181,513,4
181,999,2
181,540,1
181,1045,5
181,899,4
181,497,3
181,11,4
181,1020,4
181,1012,3
181,372,3
181,1000,2
181,106,3
181,699,3
181,162,5
181,222,2
181,375,2
181,5,2
181,414,3
182,477,4
182,550,3
182,877,2
182,425,2
182,44,2
182,524,3
182,588,3
182,513,4
182,234,3
182,197,4
182,357,1
182,133,4
182,683,3
182,627,2
182,646,2
182,198,2
182,222,1
182,817,5
182,710,3
182,913,2
182,394,2
182,553,4
182,763,2
182,1022,1
182,1039,2
182,1050,4
182,930,3
182,654,2
182,4,2
182,720,2
182,213,1
182,29,3
182,717,1
182,782,2
182,676,3
182,352,2
182,979,5
182,753,2
182,506,1
182,603,5
182,971,2
182,384,1
182,63,2
182,309,1
182,407,4
182,251,1
182,532,1
182,286,3
182,64,2
182,157,5
183,406,2
183,962,2
183,174,3
183,978,4
183,530,3
183,60,2
183,445,1
183,309,2
183,261,2
183,546,1
183,482,2
183,481,1
183,47,4
183,833,1
183,480,2
183,853,2
183,858,3
183,299,1
183,2,2
183,953,3
183,787,4
183,68,3
183,722,3
183,10,1
183,13,3
183,529,2
183,56,4
183,1011,4
183,934,3
183,665,3
183,37,5
183,308,3
183,359,3
183,479,2
183,136,5
183,586,3
183,430,3
183,993,2
183,980,1
183,573,3
183,659,2
183,102,3
183,196,3
183,941,2
183,720,1
183,159,2
183,578,3
183,979,2
183,330,2
183,155,2
183,987,4
184,504,2
184,573,3
184,19,5
184,803,3
184,206,4
184,319,3
184,202,2
184,991,3
184,136,3
184,756,4
184,221,2
184,418,3
184,1046,1
184,61,3
184,920,3
184,719,3
184,5,5
184,853,4
184,921,3
184,1030,4
184,874,2
184,441,1
184,708,3
184,484,2
184,339,1
184,640,3
184,797,4
184,650,2
184,860,4
184,145,4
184,362,1
184,294,2
184,164,2
184,438,2
184,993,2
184,542,5
184,266,3
184,340,2
184,625,2
184,543,4
184,252,3
184,331,2
184,727,3
184,594,2
184,53,4
184,1021,2
184,21,5
184,44,4
184,722,3
184,729,3
184,9,5
184,658,3
184,15,5
184,1007,2
184,716,2
184,156,4
184,124,5
184,577,1
184,647,5
184,865,2
184,944,1
184,382,2
184,879,2
184,547,4
184,468,4
184,64,3
184,242,5
184,849,4
184,505,2
184,949,3
184,48,4
184,295,2
184,342,2
184,415,2
184,1036,3
184,292,1
184,525,2
184,545,1
184,800,2
185,850,3
185,71,4
185,407,3
185,421,1
185,466,2
185,898,1
185,190,4
185,64,4
185,630,4
185,142,5
185,41,2
185,420,2
185,192,3
185,348,3
185,236,5
185,52,4
185,567,2
185,12,4
185,1014,2
185,326,2
185,715,5
185,842,2
185,258,3
185,774,2
185,866,1
185,216,2
185,1042,3
185,10,4
185,189,4
185,809,3
185,164,2
185,719,3
185,892,3
185,1006,5
185,472,2
185,1019,4
185,403,2
185,516,2
185,665,3
185,454,4
185,574,3
185,409,2
185,528,1
185,998,2
185,500,3
185,234,2
186,593,1
186,930,3
186,50,2
186,715,4
186,970,3
186,185,2
186,872,3
186,718,3
186,6,2
186,205,2
186,617,3
186,503,2
186,531,2
186,206,3
186,693,2
186,244,1
186,379,4
186,356,3
186,690,3
186,177,3
186,171,3
186,70,4
186,179,2
186,618,3
186,756,2
186,677,4
186,473,4
186,24,5
186,1005,1
186,135,2
186,686,1
186,955,2
186,190,2
186,298,2
186,14,3
186,625,2
186,749,4
186,5,2
186,850,2
186,763,4
186,105,3
186,333,1
186,653,3
186,496,3
186,77,4
186,47,4
186,810,2
186,122,4
186,140,3
186,865,4
186,624,4
186,616,3
186,478,2
186,576,2
186,612,4
186,1015,3
186,196,2
186,187,2
186,29,3
186,675,2
186,554,1
186,73,1
186,351,3
186,147,2
186,315,2
186,997,3
186,710,3
186,4,2
186,240,1
187,766,2
187,114,2
187,360,4
187,908,4
187,989,1
187,450,3
187,43,5
187,234,2
187,207,4
187,213,4
187,494,2
187,592,2
187,85,4
187,929,4
187,632,4
187,607,3
187,1037,3
187,641,3
187,972,3
187,265,3
187,215,3
187,519,3
187,510,2
187,200,2
187,720,2
187,13,3
187,710,4
187,453,4
187,708,3
187,475,2
187,1026,1
187,319,4
187,1031,3
187,38,4
187,703,3
187,855,2
187,819,2
187,831,2
187,55,3
187,186,3
187,12,3
187,190,3
187,478,3
187,767,2
187,191,2
187,75,5
187,661,3
187,1033,3
187,611,1
187,711,3
187,568,1
187,813,3
187,1021,4
188,756,5
188,154,5
188,572,3
188,14,5
188,434,3
188,736,2
188,407,1
188,80,3
188,34,5
188,890,2
188,931,2
188,328,2
188,131,4
188,1027,1
188,551,3
188,475,4
188,766,1
188,136,4
188,588,4
188,930,4
188,11,4
188,691,2
188,557,3
188,996,2
188,235,1
188,895,4
188,290,3
188,423,2
188,185,3
188,900,3
188,165,5
188,452,4
188,869,1
188,241,3
188,97,4
188,561,1
188,511,2
188,343,2
188,680,2
188,55,5
188,635,4
188,183,4
188,92,3
188,951,3
188,456,1
188,790,4
188,49,5
188,30,2
188,495,4
188,298,3
188,2,2
188,152,2
188,191,1
188,268,2
188,916,2
188,413,5
188,698,3
188,9,5
188,846,2
188,215,3
188,19,5
188,401,3
188,888,2
188,367,4
188,950,4
188,905,1
188,35,2
188,286,4
188,952,4
188,17,3
188,796,4
189,1025,3
189,313,2
189,693,1
189,140,3
189,84,2
189,813,3
189,879,3
189,686,4
189,125,4
189,215,1
189,953,3
189,268,3
189,851,2
189,265,4
189,984,2
189,956,1
189,18,4
189,798,2
189,137,2
189,187,2
189,456,2
189,584,3
189,309,1
190,952,3
190,341,2
190,602,3
190,1011,3
190,28,4
190,17,3
190,519,3
190,271,1
190,591,2
190,747,1
190,39,2
190,921,2
190,255,2
190,370,4
190,321,3
190,874,1
190,138,4
190,13,5
190,1019,2
190,1029,2
190,234,2
190,5,3
190,661,2
190,664,2
190,985,2
190,279,2
190,159,4
190,629,2
190,571,2
190,740,2
190,924,2
190,566,3
190,116,4
190,608,2
190,362,4
190,449,3
190,1006,1
190,561,3
190,115,3
190,438,3
190,202,2
190,100,4
190,734,4
190,642,1
190,498,2
190,416,2
190,305,4
190,47,2
190,280,1
190,873,1
190,813,2
190,1020,2
190,672,3
190,560,2
190,276,1
190,42,2
190,630,4
190,487,2
190,785,3
190,404,2
190,1035,2
190,388,3
190,317,2
190,909,2
190,386,1
190,908,2
190,712,2
190,40,4
190,114,2
190,721,2
190,269,3
190,182,2
190,832,3
190,990,2
191,168,4
